LEARNING-DISCOVER	bib.bib189	[45] X. Luo, J. Huang, R. Szeliski, K. Matzen, and J. Kopf (2020) Consistent video depth estimation. ACM Transactions on Graphics (ToG) 39 (4), pp. 71–1. Cited by: §5.2.	#S5.SS2.p5.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib406	[46] M. Matolcsi and C. Vinuesa (2010) Improved bounds on the supremum of autoconvolutions. Journal of Mathematical Analysis and Applications 372 (2), pp. 439–447. Cited by: §4.1.2, §4.1.2, §4.1.2.	#S4.SS1.SSS2.p2.11	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib197	[47] T. Mikolov, K. Chen, G. Corrado, and J. Dean (2013) Efficient estimation of word representations in vector space. arXiv preprint arXiv:1301.3781. Cited by: §5.2.	#S5.SS2.p5.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib1	[48] J. Miller, K. Krauth, B. Recht, and L. Schmidt (2020) The effect of natural distribution shift on question answering models. In International conference on machine learning, pp. 6905–6916. Cited by: §1.	#S1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib113	[49] R. T. Mullapudi, S. Chen, K. Zhang, D. Ramanan, and K. Fatahalian (2018) Online model distillation for efficient video inference. arXiv preprint arXiv:1812.02699. Cited by: §5.2.	#S5.SS2.p5.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib21	[50] A. Novikov, N. Vũ, M. Eisenberger, E. Dupont, P. Huang, A. Z. Wagner, S. Shirobokov, B. Kozlovskii, F. J. Ruiz, A. Mehrabian, et al. (2025) AlphaEvolve: a coding agent for scientific and algorithmic discovery. arXiv preprint arXiv:2506.13131. Cited by: Figure 1, §1, §2.1, §2.2, §2.2, §4.1.1, §4.1.1, §4.1.1, §4.1.3, §4.1, §4.1, Table 2, Table 3, §4, §4.	#S0.F1.11.11.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib71	[51] J. Peters, K. Muelling, and Y. Altun (2010-07) Relative entropy policy search. In Proceedings of 24th AAAI Conference on Artificial Intelligence (AAAI ’10), pp. 1607–1612. Cited by: §A.1.	#A1.SS1.p3.7	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib6	[52] P. Phan, D. Agarwal, K. Srinivas, H. Samulowitz, P. Kapanipathi, and A. McCallum (2025) MiGrATe: mixed-policy grpo for adaptation at test-time. arXiv preprint arXiv:2508.08641. Cited by: §1, §5.2.2, §5.	#S1.p7.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib44	[53] R. Rafailov, A. Sharma, E. Mitchell, C. D. Manning, S. Ermon, and C. Finn (2023) Direct preference optimization: your language model is secretly a reward model. Advances in neural information processing systems 36, pp. 53728–53741. Cited by: §5.2.2.	#S5.SS2.SSS2.p4.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib2	[54] M. T. Ribeiro, T. Wu, C. Guestrin, and S. Singh (2020) Beyond accuracy: behavioral testing of nlp models with checklist. arXiv preprint arXiv:2005.04118. Cited by: §1.	#S1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib398	[55] C. D. Rosin (2011) Multi-armed bandits with episode context. Annals of Mathematics and Artificial Intelligence 61 (3), pp. 203–230. Cited by: §A.2, §3.2.	#A1.SS2.p1.4	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib414	[56] Sakana AI (2026) Sakana ai agent wins atcoder heuristic contest (first ai to place 1st). Note: https://sakana.ai/ahc058/ Cited by: §1, §4.3, §4.3, §4.	https://sakana.ai/ahc058/	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib42	[57] Sakana (2024-11) Submission #59660035 — third programming contest 2024 (atcoder heuristic contest 039). AtCoder. Note: https://atcoder.jp/contests/ahc039/submissions/59660035AtCoder Heuristic Contest 039 submission page Cited by: Figure 1.	https://atcoder.jp/contests/ahc039/submissions/59660035	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib168	[58] A. Santoro, S. Bartunov, M. Botvinick, D. Wierstra, and T. Lillicrap (2016) Meta-learning with memory-augmented neural networks. In International conference on machine learning, pp. 1842–1850. Cited by: §5.1.	#S5.SS1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib58	[59] J. Schulman, F. Wolski, P. Dhariwal, A. Radford, and O. Klimov (2017) Proximal policy optimization algorithms. arXiv preprint arXiv:1707.06347. Cited by: §3.1, §3.2, §5.2.2.	#S3.SS1.p1.4	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib94	[60] T. Scialom, T. Chakrabarty, and S. Muresan (2022) Fine-tuned language models are continual learners. arXiv preprint arXiv:2205.12393. Cited by: §5.1.	#S5.SS1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib31	[61] A. Sharma (2025) OpenEvolve: an open-source evolutionary coding agent. GitHub. External Links: Link Cited by: Table 2, §4.	https://github.com/algorithmicsuperintelligence/openevolve	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib108	[62] A. Shocher, N. Cohen, and M. Irani (2018) “Zero-shot” super-resolution using deep internal learning. In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition, pp. 3118–3126. Cited by: §5.2.	#S5.SS2.p5.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib396	[63] D. Silver, A. Huang, C. J. Maddison, A. Guez, L. Sifre, G. van den Driessche, J. Schrittwieser, I. Antonoglou, V. Panneershelvam, M. Lanctot, S. Dieleman, D. Grewe, J. Nham, N. Kalchbrenner, I. Sutskever, T. Lillicrap, M. Leach, K. Kavukcuoglu, T. Graepel, and D. Hassabis (2016) Mastering the game of Go with deep neural networks and tree search. Nature 529 (7587), pp. 484–489. External Links: Document Cited by: §A.2, §3.2.	https://dx.doi.org/10.1038/nature16961	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib397	[64] D. Silver, T. Hubert, J. Schrittwieser, I. Antonoglou, M. Lai, A. Guez, M. Lanctot, L. Sifre, D. Kumaran, T. Graepel, et al. (2018) A general reinforcement learning algorithm that masters chess, shogi, and go through self-play. Science 362 (6419), pp. 1140–1144. Cited by: §A.2, §A.2, §3.2.	#A1.SS2.SSS0.Px1.p1.7	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib395	[65] D. Silver, J. Schrittwieser, K. Simonyan, I. Antonoglou, A. Huang, A. Guez, T. Hubert, L. Baker, M. Lai, A. Bolton, Y. Chen, T. Lillicrap, F. Hui, L. Sifre, G. van den Driessche, T. Graepel, and D. Hassabis (2017) Mastering the game of Go without human knowledge. Nature 550 (7676), pp. 354–359. External Links: Document Cited by: §A.2, §A.2, §1, §3.2.	https://dx.doi.org/10.1038/nature24270	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib357	[66] C. J. Stone (1977) Consistent nonparametric regression. The annals of statistics, pp. 595–620. Cited by: §5.2.1.	#S5.SS2.SSS1.p1.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib310	[67] Y. Sun, X. Li, K. Dalal, C. Hsu, S. Koyejo, C. Guestrin, X. Wang, T. Hashimoto, and X. Chen (2023) Learning to (learn at test time). arXiv preprint arXiv:2310.13807. Cited by: §5.2.	#S5.SS2.p4.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib105	[68] Y. Sun, X. Wang, Z. Liu, J. Miller, A. Efros, and M. Hardt (2020) Test-time training with self-supervision for generalization under distribution shifts. In International Conference on Machine Learning, pp. 9229–9248. Cited by: §1, §5.2.2, §5.2.2.	#S1.p5.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib46	[69] A. Surina, A. Mansouri, L. Quaedvlieg, A. Seddas, M. Viazovska, E. Abbe, and C. Gulcehre (2025) Algorithm discovery with llms: evolutionary search meets reinforcement learning. arXiv preprint arXiv:2504.05108. Cited by: §1, §5.2.2.	#S1.p7.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib57	[70] R. Sutton (2019) The bitter lesson. Incomplete Ideas (blog) 13 (1), pp. 38. Cited by: §1.	#S1.p4.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib7	[71] A. Tandon, K. Dalal, X. Li, D. Koceja, M. Rød, S. Buchanan, X. Wang, J. Leskovec, S. Koyejo, T. Hashimoto, et al. (2025) End-to-end test-time training for long context. arXiv preprint arXiv:2512.23675. Cited by: §5.	#S5.p1.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib74	[72] Y. Tang and R. Munos (2025) On a few pitfalls in kl divergence gradient estimation for rl. arXiv preprint arXiv:2506.09477. Cited by: §3.2.	#S3.SS2.p2.4	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib335	[73] P. Tillet, H. Kung, and D. Cox (2019) Triton: an intermediate language and compiler for tiled neural network computations. In Proceedings of the 3rd ACM SIGPLAN International Workshop on Machine Learning and Programming Languages, pp. 10–19. Cited by: §4.2.	#S4.SS2.p4.3	arxiv-html:ltx_bibitem
